stimulus_id,base_id,onset,medial,nucleus,coda,ipa,pinyin,pinyin_number,ascii,tone,is_attested,is_rare,rarity,source_row,original_line_number
xvan2,xvan,ɕ,ɥ,a,n,ɕyɛn,xuán,xuan2,xvan,2,unknown,False,common,299,527
xvan3,xvan,ɕ,ɥ,a,n,ɕyɛn,xuǎn,xuan3,xvan,3,unknown,False,common,299,527
xvan4,xvan,ɕ,ɥ,a,n,ɕyɛn,xuàn,xuan4,xvan,4,unknown,False,common,299,527
xvan5,xvan,ɕ,ɥ,a,n,ɕyɛn,xuan,xuan5,xvan,5,unknown,False,common,299,527
zhi1,zhi,ʈ͡ʂ,,i,,ʈ͡ʂɻ̩,zhī,zhi1,zhi,1,unknown,False,common,300,529
zhi2,zhi,ʈ͡ʂ,,i,,ʈ͡ʂɻ̩,zhí,zhi2,zhi,2,unknown,False,common,300,529
zhi3,zhi,ʈ͡ʂ,,i,,ʈ͡ʂɻ̩,zhǐ,zhi3,zhi,3,unknown,False,common,300,529
zhi4,zhi,ʈ͡ʂ,,i,,ʈ͡ʂɻ̩,zhì,zhi4,zhi,4,unknown,False,common,300,529
zhi5,zhi,ʈ͡ʂ,,i,,ʈ͡ʂɻ̩,zhi,zhi5,zhi,5,unknown,False,common,300,529
zhu1,zhu,ʈ͡ʂ,,u,,ʈ͡ʂu,zhū,zhu1,zhu,1,unknown,False,common,301,532
zhu2,zhu,ʈ͡ʂ,,u,,ʈ͡ʂu,zhú,zhu2,zhu,2,unknown,False,common,301,532
zhu3,zhu,ʈ͡ʂ,,u,,ʈ͡ʂu,zhǔ,zhu3,zhu,3,unknown,False,common,301,532
zhu4,zhu,ʈ͡ʂ,,u,,ʈ͡ʂu,zhù,zhu4,zhu,4,unknown,False,common,301,532
zhu5,zhu,ʈ͡ʂ,,u,,ʈ͡ʂu,zhu,zhu5,zhu,5,unknown,False,common,301,532
zhong1,zhong,ʈ͡ʂ,,u,ŋ,ʈ͡ʂuŋ,zhōng,zhong1,zhong,1,unknown,False,common,302,533
zhong2,zhong,ʈ͡ʂ,,u,ŋ,ʈ͡ʂuŋ,zhóng,zhong2,zhong,2,unknown,False,common,302,533
zhong3,zhong,ʈ͡ʂ,,u,ŋ,ʈ͡ʂuŋ,zhǒng,zhong3,zhong,3,unknown,False,common,302,533
zhong4,zhong,ʈ͡ʂ,,u,ŋ,ʈ͡ʂuŋ,zhòng,zhong4,zhong,4,unknown,False,common,302,533
zhong5,zhong,ʈ͡ʂ,,u,ŋ,ʈ͡ʂuŋ,zhong,zhong5,zhong,5,unknown,False,common,302,533
zhe1,zhe,ʈ͡ʂ,,ə,,ʈ͡ʂɤ,zhē,zhe1,zhe,1,unknown,False,common,303,536
zhe2,zhe,ʈ͡ʂ,,ə,,ʈ͡ʂɤ,zhé,zhe2,zhe,2,unknown,False,common,303,536
zhe3,zhe,ʈ͡ʂ,,ə,,ʈ͡ʂɤ,zhě,zhe3,zhe,3,unknown,False,common,303,536
zhe4,zhe,ʈ͡ʂ,,ə,,ʈ͡ʂɤ,zhè,zhe4,zhe,4,unknown,False,common,303,536
zhe5,zhe,ʈ͡ʂ,,ə,,ʈ͡ʂɤ,zhe,zhe5,zhe,5,unknown,False,common,303,536
zhei1,zhei,ʈ͡ʂ,,ə,i,ʈ͡ʂei,zhēi,zhei1,zhei,1,unknown,False,common,304,537
zhei2,zhei,ʈ͡ʂ,,ə,i,ʈ͡ʂei,zhéi,zhei2,zhei,2,unknown,False,common,304,537
zhei3,zhei,ʈ͡ʂ,,ə,i,ʈ͡ʂei,zhěi,zhei3,zhei,3,unknown,False,common,304,537
zhei4,zhei,ʈ͡ʂ,,ə,i,ʈ͡ʂei,zhèi,zhei4,zhei,4,unknown,False,common,304,537
zhei5,zhei,ʈ͡ʂ,,ə,i,ʈ͡ʂei,zhei,zhei5,zhei,5,unknown,False,common,304,537
zhou1,zhou,ʈ͡ʂ,,ə,u,ʈ͡ʂou,zhōu,zhou1,zhou,1,unknown,False,common,305,538
zhou2,zhou,ʈ͡ʂ,,ə,u,ʈ͡ʂou,zhóu,zhou2,zhou,2,unknown,False,common,305,538
zhou3,zhou,ʈ͡ʂ,,ə,u,ʈ͡ʂou,zhǒu,zhou3,zhou,3,unknown,False,common,305,538
zhou4,zhou,ʈ͡ʂ,,ə,u,ʈ͡ʂou,zhòu,zhou4,zhou,4,unknown,False,common,305,538
zhou5,zhou,ʈ͡ʂ,,ə,u,ʈ͡ʂou,zhou,zhou5,zhou,5,unknown,False,common,305,538
zhen1,zhen,ʈ͡ʂ,,ə,n,ʈ͡ʂən,zhēn,zhen1,zhen,1,unknown,False,common,306,539
zhen2,zhen,ʈ͡ʂ,,ə,n,ʈ͡ʂən,zhén,zhen2,zhen,2,unknown,False,common,306,539
zhen3,zhen,ʈ͡ʂ,,ə,n,ʈ͡ʂən,zhěn,zhen3,zhen,3,unknown,False,common,306,539
zhen4,zhen,ʈ͡ʂ,,ə,n,ʈ͡ʂən,zhèn,zhen4,zhen,4,unknown,False,common,306,539
zhen5,zhen,ʈ͡ʂ,,ə,n,ʈ͡ʂən,zhen,zhen5,zhen,5,unknown,False,common,306,539
zheng1,zheng,ʈ͡ʂ,,ə,ŋ,ʈ͡ʂəŋ,zhēng,zheng1,zheng,1,unknown,False,common,307,540
zheng2,zheng,ʈ͡ʂ,,ə,ŋ,ʈ͡ʂəŋ,zhéng,zheng2,zheng,2,unknown,False,common,307,540
zheng3,zheng,ʈ͡ʂ,,ə,ŋ,ʈ͡ʂəŋ,zhěng,zheng3,zheng,3,unknown,False,common,307,540
zheng4,zheng,ʈ͡ʂ,,ə,ŋ,ʈ͡ʂəŋ,zhèng,zheng4,zheng,4,unknown,False,common,307,540
zheng5,zheng,ʈ͡ʂ,,ə,ŋ,ʈ͡ʂəŋ,zheng,zheng5,zheng,5,unknown,False,common,307,540
zha1,zha,ʈ͡ʂ,,a,,ʈ͡ʂa,zhā,zha1,zha,1,unknown,False,common,308,541
zha2,zha,ʈ͡ʂ,,a,,ʈ͡ʂa,zhá,zha2,zha,2,unknown,False,common,308,541
zha3,zha,ʈ͡ʂ,,a,,ʈ͡ʂa,zhǎ,zha3,zha,3,unknown,False,common,308,541
zha4,zha,ʈ͡ʂ,,a,,ʈ͡ʂa,zhà,zha4,zha,4,unknown,False,common,308,541
zha5,zha,ʈ͡ʂ,,a,,ʈ͡ʂa,zha,zha5,zha,5,unknown,False,common,308,541
zhai1,zhai,ʈ͡ʂ,,a,i,ʈ͡ʂai,zhāi,zhai1,zhai,1,unknown,False,common,309,542
zhai2,zhai,ʈ͡ʂ,,a,i,ʈ͡ʂai,zhái,zhai2,zhai,2,unknown,False,common,309,542
zhai3,zhai,ʈ͡ʂ,,a,i,ʈ͡ʂai,zhǎi,zhai3,zhai,3,unknown,False,common,309,542
zhai4,zhai,ʈ͡ʂ,,a,i,ʈ͡ʂai,zhài,zhai4,zhai,4,unknown,False,common,309,542
zhai5,zhai,ʈ͡ʂ,,a,i,ʈ͡ʂai,zhai,zhai5,zhai,5,unknown,False,common,309,542
zhao1,zhao,ʈ͡ʂ,,a,u,ʈ͡ʂau,zhāo,zhao1,zhao,1,unknown,False,common,310,543
zhao2,zhao,ʈ͡ʂ,,a,u,ʈ͡ʂau,zháo,zhao2,zhao,2,unknown,False,common,310,543
zhao3,zhao,ʈ͡ʂ,,a,u,ʈ͡ʂau,zhǎo,zhao3,zhao,3,unknown,False,common,310,543
zhao4,zhao,ʈ͡ʂ,,a,u,ʈ͡ʂau,zhào,zhao4,zhao,4,unknown,False,common,310,543
zhao5,zhao,ʈ͡ʂ,,a,u,ʈ͡ʂau,zhao,zhao5,zhao,5,unknown,False,common,310,543
zhan1,zhan,ʈ͡ʂ,,a,n,ʈ͡ʂan,zhān,zhan1,zhan,1,unknown,False,common,311,544
zhan2,zhan,ʈ͡ʂ,,a,n,ʈ͡ʂan,zhán,zhan2,zhan,2,unknown,False,common,311,544
zhan3,zhan,ʈ͡ʂ,,a,n,ʈ͡ʂan,zhǎn,zhan3,zhan,3,unknown,False,common,311,544
zhan4,zhan,ʈ͡ʂ,,a,n,ʈ͡ʂan,zhàn,zhan4,zhan,4,unknown,False,common,311,544
zhan5,zhan,ʈ͡ʂ,,a,n,ʈ͡ʂan,zhan,zhan5,zhan,5,unknown,False,common,311,544
zhang1,zhang,ʈ͡ʂ,,a,ŋ,ʈ͡ʂaŋ,zhāng,zhang1,zhang,1,unknown,False,common,312,545
zhang2,zhang,ʈ͡ʂ,,a,ŋ,ʈ͡ʂaŋ,zháng,zhang2,zhang,2,unknown,False,common,312,545
zhang3,zhang,ʈ͡ʂ,,a,ŋ,ʈ͡ʂaŋ,zhǎng,zhang3,zhang,3,unknown,False,common,312,545
zhang4,zhang,ʈ͡ʂ,,a,ŋ,ʈ͡ʂaŋ,zhàng,zhang4,zhang,4,unknown,False,common,312,545
zhang5,zhang,ʈ͡ʂ,,a,ŋ,ʈ͡ʂaŋ,zhang,zhang5,zhang,5,unknown,False,common,312,545
zhuo1,zhuo,ʈ͡ʂ,w,ə,,ʈ͡ʂuo,zhuō,zhuo1,zhuo,1,unknown,False,common,313,553
zhuo2,zhuo,ʈ͡ʂ,w,ə,,ʈ͡ʂuo,zhuó,zhuo2,zhuo,2,unknown,False,common,313,553
zhuo3,zhuo,ʈ͡ʂ,w,ə,,ʈ͡ʂuo,zhuǒ,zhuo3,zhuo,3,unknown,False,common,313,553
zhuo4,zhuo,ʈ͡ʂ,w,ə,,ʈ͡ʂuo,zhuò,zhuo4,zhuo,4,unknown,False,common,313,553
zhuo5,zhuo,ʈ͡ʂ,w,ə,,ʈ͡ʂuo,zhuo,zhuo5,zhuo,5,unknown,False,common,313,553
zhui1,zhui,ʈ͡ʂ,w,ə,i,ʈ͡ʂuei,zhuī,zhui1,zhui,1,unknown,False,common,314,554
zhui2,zhui,ʈ͡ʂ,w,ə,i,ʈ͡ʂuei,zhuí,zhui2,zhui,2,unknown,False,common,314,554
zhui3,zhui,ʈ͡ʂ,w,ə,i,ʈ͡ʂuei,zhuǐ,zhui3,zhui,3,unknown,False,common,314,554
zhui4,zhui,ʈ͡ʂ,w,ə,i,ʈ͡ʂuei,zhuì,zhui4,zhui,4,unknown,False,common,314,554
zhui5,zhui,ʈ͡ʂ,w,ə,i,ʈ͡ʂuei,zhui,zhui5,zhui,5,unknown,False,common,314,554
zhun1,zhun,ʈ͡ʂ,w,ə,n,ʈ͡ʂuən,zhūn,zhun1,zhun,1,unknown,True,rare,315,555
zhun2,zhun,ʈ͡ʂ,w,ə,n,ʈ͡ʂuən,zhún,zhun2,zhun,2,unknown,True,rare,315,555
zhun3,zhun,ʈ͡ʂ,w,ə,n,ʈ͡ʂuən,zhǔn,zhun3,zhun,3,unknown,True,rare,315,555
zhun4,zhun,ʈ͡ʂ,w,ə,n,ʈ͡ʂuən,zhùn,zhun4,zhun,4,unknown,True,rare,315,555
zhun5,zhun,ʈ͡ʂ,w,ə,n,ʈ͡ʂuən,zhun,zhun5,zhun,5,unknown,True,rare,315,555
zhua1,zhua,ʈ͡ʂ,w,a,,ʈ͡ʂua,zhuā,zhua1,zhua,1,unknown,True,rare,316,557
zhua2,zhua,ʈ͡ʂ,w,a,,ʈ͡ʂua,zhuá,zhua2,zhua,2,unknown,True,rare,316,557
zhua3,zhua,ʈ͡ʂ,w,a,,ʈ͡ʂua,zhuǎ,zhua3,zhua,3,unknown,True,rare,316,557
zhua4,zhua,ʈ͡ʂ,w,a,,ʈ͡ʂua,zhuà,zhua4,zhua,4,unknown,True,rare,316,557
zhua5,zhua,ʈ͡ʂ,w,a,,ʈ͡ʂua,zhua,zhua5,zhua,5,unknown,True,rare,316,557
zhuai1,zhuai,ʈ͡ʂ,w,a,i,ʈ͡ʂuai,zhuāi,zhuai1,zhuai,1,unknown,True,rare,317,558
zhuai2,zhuai,ʈ͡ʂ,w,a,i,ʈ͡ʂuai,zhuái,zhuai2,zhuai,2,unknown,True,rare,317,558
zhuai3,zhuai,ʈ͡ʂ,w,a,i,ʈ͡ʂuai,zhuǎi,zhuai3,zhuai,3,unknown,True,rare,317,558
zhuai4,zhuai,ʈ͡ʂ,w,a,i,ʈ͡ʂuai,zhuài,zhuai4,zhuai,4,unknown,True,rare,317,558
zhuai5,zhuai,ʈ͡ʂ,w,a,i,ʈ͡ʂuai,zhuai,zhuai5,zhuai,5,unknown,True,rare,317,558
zhuan1,zhuan,ʈ͡ʂ,w,a,n,ʈ͡ʂuan,zhuān,zhuan1,zhuan,1,unknown,False,common,318,559
zhuan2,zhuan,ʈ͡ʂ,w,a,n,ʈ͡ʂuan,zhuán,zhuan2,zhuan,2,unknown,False,common,318,559
zhuan3,zhuan,ʈ͡ʂ,w,a,n,ʈ͡ʂuan,zhuǎn,zhuan3,zhuan,3,unknown,False,common,318,559
zhuan4,zhuan,ʈ͡ʂ,w,a,n,ʈ͡ʂuan,zhuàn,zhuan4,zhuan,4,unknown,False,common,318,559
zhuan5,zhuan,ʈ͡ʂ,w,a,n,ʈ͡ʂuan,zhuan,zhuan5,zhuan,5,unknown,False,common,318,559
zhuang1,zhuang,ʈ͡ʂ,w,a,ŋ,ʈ͡ʂuaŋ,zhuāng,zhuang1,zhuang,1,unknown,False,common,319,560
zhuang2,zhuang,ʈ͡ʂ,w,a,ŋ,ʈ͡ʂuaŋ,zhuáng,zhuang2,zhuang,2,unknown,False,common,319,560
zhuang3,zhuang,ʈ͡ʂ,w,a,ŋ,ʈ͡ʂuaŋ,zhuǎng,zhuang3,zhuang,3,unknown,False,common,319,560
zhuang4,zhuang,ʈ͡ʂ,w,a,ŋ,ʈ͡ʂuaŋ,zhuàng,zhuang4,zhuang,4,unknown,False,common,319,560
zhuang5,zhuang,ʈ͡ʂ,w,a,ŋ,ʈ͡ʂuaŋ,zhuang,zhuang5,zhuang,5,unknown,False,common,319,560
chi1,chi,ʈ͡ʂʰ,,i,,ʈ͡ʂʰɻ̩,chī,chi1,chi,1,unknown,False,common,320,564
chi2,chi,ʈ͡ʂʰ,,i,,ʈ͡ʂʰɻ̩,chí,chi2,chi,2,unknown,False,common,320,564
chi3,chi,ʈ͡ʂʰ,,i,,ʈ͡ʂʰɻ̩,chǐ,chi3,chi,3,unknown,False,common,320,564
chi4,chi,ʈ͡ʂʰ,,i,,ʈ͡ʂʰɻ̩,chì,chi4,chi,4,unknown,False,common,320,564
chi5,chi,ʈ͡ʂʰ,,i,,ʈ͡ʂʰɻ̩,chi,chi5,chi,5,unknown,False,common,320,564
chu1,chu,ʈ͡ʂʰ,,u,,ʈ͡ʂʰu,chū,chu1,chu,1,unknown,False,common,321,567
chu2,chu,ʈ͡ʂʰ,,u,,ʈ͡ʂʰu,chú,chu2,chu,2,unknown,False,common,321,567
chu3,chu,ʈ͡ʂʰ,,u,,ʈ͡ʂʰu,chǔ,chu3,chu,3,unknown,False,common,321,567
chu4,chu,ʈ͡ʂʰ,,u,,ʈ͡ʂʰu,chù,chu4,chu,4,unknown,False,common,321,567
chu5,chu,ʈ͡ʂʰ,,u,,ʈ͡ʂʰu,chu,chu5,chu,5,unknown,False,common,321,567
chong1,chong,ʈ͡ʂʰ,,u,ŋ,ʈ͡ʂʰuŋ,chōng,chong1,chong,1,unknown,False,common,322,568
chong2,chong,ʈ͡ʂʰ,,u,ŋ,ʈ͡ʂʰuŋ,chóng,chong2,chong,2,unknown,False,common,322,568
chong3,chong,ʈ͡ʂʰ,,u,ŋ,ʈ͡ʂʰuŋ,chǒng,chong3,chong,3,unknown,False,common,322,568
chong4,chong,ʈ͡ʂʰ,,u,ŋ,ʈ͡ʂʰuŋ,chòng,chong4,chong,4,unknown,False,common,322,568
chong5,chong,ʈ͡ʂʰ,,u,ŋ,ʈ͡ʂʰuŋ,chong,chong5,chong,5,unknown,False,common,322,568
che1,che,ʈ͡ʂʰ,,ə,,ʈ͡ʂʰɤ,chē,che1,che,1,unknown,False,common,323,571
che2,che,ʈ͡ʂʰ,,ə,,ʈ͡ʂʰɤ,ché,che2,che,2,unknown,False,common,323,571
che3,che,ʈ͡ʂʰ,,ə,,ʈ͡ʂʰɤ,chě,che3,che,3,unknown,False,common,323,571
che4,che,ʈ͡ʂʰ,,ə,,ʈ͡ʂʰɤ,chè,che4,che,4,unknown,False,common,323,571
che5,che,ʈ͡ʂʰ,,ə,,ʈ͡ʂʰɤ,che,che5,che,5,unknown,False,common,323,571
chou1,chou,ʈ͡ʂʰ,,ə,u,ʈ͡ʂʰou,chōu,chou1,chou,1,unknown,False,common,324,573
chou2,chou,ʈ͡ʂʰ,,ə,u,ʈ͡ʂʰou,chóu,chou2,chou,2,unknown,False,common,324,573
chou3,chou,ʈ͡ʂʰ,,ə,u,ʈ͡ʂʰou,chǒu,chou3,chou,3,unknown,False,common,324,573
chou4,chou,ʈ͡ʂʰ,,ə,u,ʈ͡ʂʰou,chòu,chou4,chou,4,unknown,False,common,324,573
chou5,chou,ʈ͡ʂʰ,,ə,u,ʈ͡ʂʰou,chou,chou5,chou,5,unknown,False,common,324,573
chen1,chen,ʈ͡ʂʰ,,ə,n,ʈ͡ʂʰən,chēn,chen1,chen,1,unknown,False,common,325,574
chen2,chen,ʈ͡ʂʰ,,ə,n,ʈ͡ʂʰən,chén,chen2,chen,2,unknown,False,common,325,574
chen3,chen,ʈ͡ʂʰ,,ə,n,ʈ͡ʂʰən,chěn,chen3,chen,3,unknown,False,common,325,574
chen4,chen,ʈ͡ʂʰ,,ə,n,ʈ͡ʂʰən,chèn,chen4,chen,4,unknown,False,common,325,574
chen5,chen,ʈ͡ʂʰ,,ə,n,ʈ͡ʂʰən,chen,chen5,chen,5,unknown,False,common,325,574
cheng1,cheng,ʈ͡ʂʰ,,ə,ŋ,ʈ͡ʂʰəŋ,chēng,cheng1,cheng,1,unknown,False,common,326,575
cheng2,cheng,ʈ͡ʂʰ,,ə,ŋ,ʈ͡ʂʰəŋ,chéng,cheng2,cheng,2,unknown,False,common,326,575
cheng3,cheng,ʈ͡ʂʰ,,ə,ŋ,ʈ͡ʂʰəŋ,chěng,cheng3,cheng,3,unknown,False,common,326,575
cheng4,cheng,ʈ͡ʂʰ,,ə,ŋ,ʈ͡ʂʰəŋ,chèng,cheng4,cheng,4,unknown,False,common,326,575
cheng5,cheng,ʈ͡ʂʰ,,ə,ŋ,ʈ͡ʂʰəŋ,cheng,cheng5,cheng,5,unknown,False,common,326,575
cha1,cha,ʈ͡ʂʰ,,a,,ʈ͡ʂʰa,chā,cha1,cha,1,unknown,False,common,327,576
cha2,cha,ʈ͡ʂʰ,,a,,ʈ͡ʂʰa,chá,cha2,cha,2,unknown,False,common,327,576
cha3,cha,ʈ͡ʂʰ,,a,,ʈ͡ʂʰa,chǎ,cha3,cha,3,unknown,False,common,327,576
cha4,cha,ʈ͡ʂʰ,,a,,ʈ͡ʂʰa,chà,cha4,cha,4,unknown,False,common,327,576
cha5,cha,ʈ͡ʂʰ,,a,,ʈ͡ʂʰa,cha,cha5,cha,5,unknown,False,common,327,576
chai1,chai,ʈ͡ʂʰ,,a,i,ʈ͡ʂʰai,chāi,chai1,chai,1,unknown,False,common,328,577
chai2,chai,ʈ͡ʂʰ,,a,i,ʈ͡ʂʰai,chái,chai2,chai,2,unknown,False,common,328,577
chai3,chai,ʈ͡ʂʰ,,a,i,ʈ͡ʂʰai,chǎi,chai3,chai,3,unknown,False,common,328,577
chai4,chai,ʈ͡ʂʰ,,a,i,ʈ͡ʂʰai,chài,chai4,chai,4,unknown,False,common,328,577
chai5,chai,ʈ͡ʂʰ,,a,i,ʈ͡ʂʰai,chai,chai5,chai,5,unknown,False,common,328,577
chao1,chao,ʈ͡ʂʰ,,a,u,ʈ͡ʂʰau,chāo,chao1,chao,1,unknown,False,common,329,578
chao2,chao,ʈ͡ʂʰ,,a,u,ʈ͡ʂʰau,cháo,chao2,chao,2,unknown,False,common,329,578
chao3,chao,ʈ͡ʂʰ,,a,u,ʈ͡ʂʰau,chǎo,chao3,chao,3,unknown,False,common,329,578
chao4,chao,ʈ͡ʂʰ,,a,u,ʈ͡ʂʰau,chào,chao4,chao,4,unknown,False,common,329,578
chao5,chao,ʈ͡ʂʰ,,a,u,ʈ͡ʂʰau,chao,chao5,chao,5,unknown,False,common,329,578
chan1,chan,ʈ͡ʂʰ,,a,n,ʈ͡ʂʰan,chān,chan1,chan,1,unknown,False,common,330,579
chan2,chan,ʈ͡ʂʰ,,a,n,ʈ͡ʂʰan,chán,chan2,chan,2,unknown,False,common,330,579
chan3,chan,ʈ͡ʂʰ,,a,n,ʈ͡ʂʰan,chǎn,chan3,chan,3,unknown,False,common,330,579
chan4,chan,ʈ͡ʂʰ,,a,n,ʈ͡ʂʰan,chàn,chan4,chan,4,unknown,False,common,330,579
chan5,chan,ʈ͡ʂʰ,,a,n,ʈ͡ʂʰan,chan,chan5,chan,5,unknown,False,common,330,579
chang1,chang,ʈ͡ʂʰ,,a,ŋ,ʈ͡ʂʰaŋ,chāng,chang1,chang,1,unknown,False,common,331,580
chang2,chang,ʈ͡ʂʰ,,a,ŋ,ʈ͡ʂʰaŋ,cháng,chang2,chang,2,unknown,False,common,331,580
chang3,chang,ʈ͡ʂʰ,,a,ŋ,ʈ͡ʂʰaŋ,chǎng,chang3,chang,3,unknown,False,common,331,580
chang4,chang,ʈ͡ʂʰ,,a,ŋ,ʈ͡ʂʰaŋ,chàng,chang4,chang,4,unknown,False,common,331,580
chang5,chang,ʈ͡ʂʰ,,a,ŋ,ʈ͡ʂʰaŋ,chang,chang5,chang,5,unknown,False,common,331,580
chuo1,chuo,ʈ͡ʂʰ,w,ə,,ʈ͡ʂʰuo,chuō,chuo1,chuo,1,unknown,True,rare,332,588
chuo2,chuo,ʈ͡ʂʰ,w,ə,,ʈ͡ʂʰuo,chuó,chuo2,chuo,2,unknown,True,rare,332,588
chuo3,chuo,ʈ͡ʂʰ,w,ə,,ʈ͡ʂʰuo,chuǒ,chuo3,chuo,3,unknown,True,rare,332,588
chuo4,chuo,ʈ͡ʂʰ,w,ə,,ʈ͡ʂʰuo,chuò,chuo4,chuo,4,unknown,True,rare,332,588
chuo5,chuo,ʈ͡ʂʰ,w,ə,,ʈ͡ʂʰuo,chuo,chuo5,chuo,5,unknown,True,rare,332,588
chui1,chui,ʈ͡ʂʰ,w,ə,i,ʈ͡ʂʰuei,chuī,chui1,chui,1,unknown,False,common,333,589
chui2,chui,ʈ͡ʂʰ,w,ə,i,ʈ͡ʂʰuei,chuí,chui2,chui,2,unknown,False,common,333,589
chui3,chui,ʈ͡ʂʰ,w,ə,i,ʈ͡ʂʰuei,chuǐ,chui3,chui,3,unknown,False,common,333,589
chui4,chui,ʈ͡ʂʰ,w,ə,i,ʈ͡ʂʰuei,chuì,chui4,chui,4,unknown,False,common,333,589
chui5,chui,ʈ͡ʂʰ,w,ə,i,ʈ͡ʂʰuei,chui,chui5,chui,5,unknown,False,common,333,589
chun1,chun,ʈ͡ʂʰ,w,ə,n,ʈ͡ʂʰuən,chūn,chun1,chun,1,unknown,False,common,334,590
chun2,chun,ʈ͡ʂʰ,w,ə,n,ʈ͡ʂʰuən,chún,chun2,chun,2,unknown,False,common,334,590
chun3,chun,ʈ͡ʂʰ,w,ə,n,ʈ͡ʂʰuən,chǔn,chun3,chun,3,unknown,False,common,334,590
chun4,chun,ʈ͡ʂʰ,w,ə,n,ʈ͡ʂʰuən,chùn,chun4,chun,4,unknown,False,common,334,590
chun5,chun,ʈ͡ʂʰ,w,ə,n,ʈ͡ʂʰuən,chun,chun5,chun,5,unknown,False,common,334,590
chua1,chua,ʈ͡ʂʰ,w,a,,ʈ͡ʂʰua,chuā,chua1,chua,1,unknown,False,common,335,592
chua2,chua,ʈ͡ʂʰ,w,a,,ʈ͡ʂʰua,chuá,chua2,chua,2,unknown,False,common,335,592
chua3,chua,ʈ͡ʂʰ,w,a,,ʈ͡ʂʰua,chuǎ,chua3,chua,3,unknown,False,common,335,592
chua4,chua,ʈ͡ʂʰ,w,a,,ʈ͡ʂʰua,chuà,chua4,chua,4,unknown,False,common,335,592
chua5,chua,ʈ͡ʂʰ,w,a,,ʈ͡ʂʰua,chua,chua5,chua,5,unknown,False,common,335,592
chuai1,chuai,ʈ͡ʂʰ,w,a,i,ʈ͡ʂʰuai,chuāi,chuai1,chuai,1,unknown,True,rare,336,593
chuai2,chuai,ʈ͡ʂʰ,w,a,i,ʈ͡ʂʰuai,chuái,chuai2,chuai,2,unknown,True,rare,336,593
chuai3,chuai,ʈ͡ʂʰ,w,a,i,ʈ͡ʂʰuai,chuǎi,chuai3,chuai,3,unknown,True,rare,336,593
chuai4,chuai,ʈ͡ʂʰ,w,a,i,ʈ͡ʂʰuai,chuài,chuai4,chuai,4,unknown,True,rare,336,593
chuai5,chuai,ʈ͡ʂʰ,w,a,i,ʈ͡ʂʰuai,chuai,chuai5,chuai,5,unknown,True,rare,336,593
chuan1,chuan,ʈ͡ʂʰ,w,a,n,ʈ͡ʂʰuan,chuān,chuan1,chuan,1,unknown,False,common,337,594
chuan2,chuan,ʈ͡ʂʰ,w,a,n,ʈ͡ʂʰuan,chuán,chuan2,chuan,2,unknown,False,common,337,594
chuan3,chuan,ʈ͡ʂʰ,w,a,n,ʈ͡ʂʰuan,chuǎn,chuan3,chuan,3,unknown,False,common,337,594
chuan4,chuan,ʈ͡ʂʰ,w,a,n,ʈ͡ʂʰuan,chuàn,chuan4,chuan,4,unknown,False,common,337,594
chuan5,chuan,ʈ͡ʂʰ,w,a,n,ʈ͡ʂʰuan,chuan,chuan5,chuan,5,unknown,False,common,337,594
chuang1,chuang,ʈ͡ʂʰ,w,a,ŋ,ʈ͡ʂʰuaŋ,chuāng,chuang1,chuang,1,unknown,False,common,338,595
chuang2,chuang,ʈ͡ʂʰ,w,a,ŋ,ʈ͡ʂʰuaŋ,chuáng,chuang2,chuang,2,unknown,False,common,338,595
chuang3,chuang,ʈ͡ʂʰ,w,a,ŋ,ʈ͡ʂʰuaŋ,chuǎng,chuang3,chuang,3,unknown,False,common,338,595
chuang4,chuang,ʈ͡ʂʰ,w,a,ŋ,ʈ͡ʂʰuaŋ,chuàng,chuang4,chuang,4,unknown,False,common,338,595
chuang5,chuang,ʈ͡ʂʰ,w,a,ŋ,ʈ͡ʂʰuaŋ,chuang,chuang5,chuang,5,unknown,False,common,338,595
shi1,shi,ʂ,,i,,ʂɻ̩,shī,shi1,shi,1,unknown,False,common,339,599
shi2,shi,ʂ,,i,,ʂɻ̩,shí,shi2,shi,2,unknown,False,common,339,599
shi3,shi,ʂ,,i,,ʂɻ̩,shǐ,shi3,shi,3,unknown,False,common,339,599
shi4,shi,ʂ,,i,,ʂɻ̩,shì,shi4,shi,4,unknown,False,common,339,599
shi5,shi,ʂ,,i,,ʂɻ̩,shi,shi5,shi,5,unknown,False,common,339,599
shu1,shu,ʂ,,u,,ʂu,shū,shu1,shu,1,unknown,False,common,340,602
shu2,shu,ʂ,,u,,ʂu,shú,shu2,shu,2,unknown,False,common,340,602
shu3,shu,ʂ,,u,,ʂu,shǔ,shu3,shu,3,unknown,False,common,340,602
shu4,shu,ʂ,,u,,ʂu,shù,shu4,shu,4,unknown,False,common,340,602
shu5,shu,ʂ,,u,,ʂu,shu,shu5,shu,5,unknown,False,common,340,602
she1,she,ʂ,,ə,,ʂɤ,shē,she1,she,1,unknown,False,common,341,606
she2,she,ʂ,,ə,,ʂɤ,shé,she2,she,2,unknown,False,common,341,606
she3,she,ʂ,,ə,,ʂɤ,shě,she3,she,3,unknown,False,common,341,606
she4,she,ʂ,,ə,,ʂɤ,shè,she4,she,4,unknown,False,common,341,606
she5,she,ʂ,,ə,,ʂɤ,she,she5,she,5,unknown,False,common,341,606
